0.000000000000000000e+00,9.621867015141557511e-01,5.461923786002177428e-01,7.887669989548113936e-01,1.696715892588478991e-01,1.570018494460046765e-01,1.536406309775762424e-01,1.158537881586166884e-01,1.820067098662128124e-01,1.455247084852093753e-01,6.133767118531889551e-02,1.856099421567407037e-01,7.423292678460041705e-02,2.414771955337887965e-01,1.630475997868003069e-01,2.011537518294651272e-01,3.344059732426146736e-01,2.186854108964266241e-01,2.259457604408615927e-01,4.531796047879160239e-01,3.097835702389288848e-01,1.617396410438641796e-01,1.891076606225373935e-01,1.253387561362084013e-01,2.075062259296444611e-01,2.939545221099670869e-01,2.975277481050027650e-01,2.983495975422793545e-01,3.304452063814234952e-01,1.115282091420835286e-01,1.911241137377499288e-01,1.233720640667168300e-01,1.496453420197788875e-01,9.706365470769100223e-02,1.401839085309097288e-01,3.689492176177119193e-02,1.810096698057273579e-01,9.899525173857810778e-02,1.785490069811027092e-01,1.387709147137014543e-01,1.918764736950164251e-01,2.455898451219299949e-01,2.101594795678604632e-01,3.169302627577272879e-01,4.108645682524232901e-01,2.474752446258627891e-01,1.834179504735397592e-01,1.954029552175036433e-01,2.141626525369792478e-01,2.153968363385101448e-01
9.621867015141557511e-01,0.000000000000000000e+00,4.692292770423256987e-01,7.672299183653032983e-01,1.521034331747337653e-01,1.842616522264888257e-01,1.328763243825198115e-01,1.041942514002048153e-01,1.731454314225119029e-01,1.544390687577704424e-01,6.832375750321176278e-02,2.359769470056133633e-01,9.365353009594622191e-02,2.495546867640809074e-01,1.615812441086943996e-01,2.296908919261294313e-01,3.160327222268005110e-01,2.195825338011115624e-01,1.976672042477169433e-01,4.241072847217930430e-01,2.982255542510843793e-01,1.512172936845508076e-01,1.833170398381351318e-01,1.352355337498704624e-01,1.980364747820771432e-01,3.054794762360136806e-01,3.109304387870492903e-01,2.823145384310051798e-01,3.315734924097490932e-01,1.127154620523556083e-01,1.850046443309545929e-01,1.237555175007781089e-01,1.132771503024852799e-01,1.276129054047042688e-01,1.500085137423801951e-01,3.067633316218093542e-02,2.275482233382270236e-01,1.136519516118578849e-01,1.785485370613042466e-01,1.520386758399966676e-01,2.160683687796662311e-01,2.316810484360079803e-01,1.813622187714566403e-01,3.185501525220089669e-01,3.991529447548549103e-01,2.257582612324376403e-01,1.934328469292760921e-01,1.696521447151481954e-01,1.985001747611332967e-01,2.228265919997913236e-01
5.461923786002177428e-01,4.692292770423255877e-01,0.000000000000000000e+00,5.205633982534159099e-01,1.648251223700837875e-01,1.054285564740427283e-01,2.463574157266835984e-01,1.603264139939909738e-01,1.170437855427724008e-02,8.687211575927636376e-02,1.305137045247017347e-01,8.984252271494851116e-02,4.145766997063866227e-02,1.566442772676195361e-01,1.712545036290619160e-01,1.392921098862422713e-01,3.184169958595133854e-01,2.299010137630014550e-01,2.392758968175075773e-01,4.008485171951687853e-01,2.720102891871311046e-01,1.658955853238438249e-01,1.969702153986021553e-01,1.682215279103292938e-01,2.472278082575314895e-01,2.515473202340752779e-01,2.264394475429045150e-01,2.952537431844793336e-01,3.314455727503449189e-01,1.441289922801933243e-01,2.240659674383798650e-01,1.607053570620215477e-01,2.010174856005000343e-01,4.261274730772773855e-02,1.444761776189381619e-01,1.093888033991365916e-01,1.435389355075216145e-01,9.287977717293052771e-02,2.270084584680587270e-01,1.716242329877442074e-01,1.945394692706601536e-01,2.388016873043517785e-01,1.688262543344071498e-01,2.590913825582535912e-01,4.501609587375117738e-01,2.406364873344716826e-01,1.479080389046042721e-01,2.324934294681893499e-01,2.353425184857643460e-01,2.468669948373797551e-01
7.887669989548113936e-01,7.672299183653032983e-01,5.205633982534159099e-01,0.000000000000000000e+00,1.091909849195479010e-01,2.988249861366377158e-01,1.517373035273859860e-01,1.501615661741751429e-01,2.443815388066939570e-02,1.002936215941480358e-01,7.339992815876132670e-02,1.279189834071154941e-01,7.898737246463363726e-02,2.079263155717211986e-01,1.648107939607987571e-01,2.031249971516531916e-01,3.577897099603493114e-01,2.821173433018143717e-01,3.935057443311000824e-01,4.902815883870125235e-01,3.537994404140126781e-01,3.551121559906919578e-01,2.309915456546105528e-01,1.953962216731848500e-01,3.708996952433691319e-01,2.720260325116486411e-01,2.502326623376194825e-01,3.180634002789057835e-01,3.783960771019171387e-01,1.083502938910087393e-01,2.017884762635874518e-01,1.341450101247683713e-01,1.596973010732815890e-01,4.500004231213311501e-02,1.067984049830318777e-01,5.469805646737334326e-02,1.197493152713301479e-01,8.781230242837775868e-02,1.884162685702231721e-01,1.255954179219436195e-01,1.618746703140064302e-01,2.537247370841328453e-01,1.921943657644792081e-01,3.861566953068617525e-01,4.599095731690924782e-01,2.437710479700873623e-01,2.492891702333410175e-01,2.168582292049444915e-01,3.014735326111163127e-01,3.250420300294293852e-01
1.696715892588478991e-01,1.521034331747337653e-01,1.648251223700837875e-01,1.091909849195478871e-01,0.000000000000000000e+00,1.956722324614103559e-01,4.229548508351206881e-01,2.567585812438375470e-01,1.185152169064801891e-01,1.939555271600020836e-01,1.409841609683847308e-01,1.102589441074451893e-01,7.897965380284806269e-02,2.888055377928502310e-01,1.681573342977591978e-01,1.573907439757823989e-01,1.990857404236355266e-01,1.346687274232763465e-01,1.315303008843919097e-01,2.033209240261190376e-01,1.873322508206824444e-01,4.738734904557472677e-02,1.812123664358505082e-01,3.551070411521154990e-01,8.021663263607428651e-02,1.162356280582155510e-01,9.979025042407506374e-02,1.276548905292931857e-01,1.559788282805403825e-01,1.575248827872945678e-01,2.025633016422677402e-01,1.148426860925765292e-01,1.537411855465186106e-01,8.429943734335680616e-02,1.973876073922991303e-01,1.170631253430817614e-01,1.534780519668192400e-01,1.350500403021104023e-01,1.410248745559065375e-01,1.447497606156034899e-01,2.089458019227596053e-01,1.302867886396117392e-01,9.773637556600550669e-02,1.102476669113128666e-01,2.144741829721371063e-01,1.718466866588915232e-01,1.526425181173616807e-01,1.582292521403989294e-01,2.188165891653240380e-01,1.354455367810752930e-01
1.570018494460046765e-01,1.842616522264888257e-01,1.054285564740427283e-01,2.988249861366377158e-01,1.956722324614103559e-01,0.000000000000000000e+00,6.288295305482607955e-02,1.323412398867177819e-01,5.920607568128530979e-02,8.185010590157919264e-02,5.896380717430795698e-02,1.187010059281723845e-01,1.427707273852323877e-01,2.134243041435011923e-01,1.658742079032808625e-01,1.844377766803502738e-01,1.517513008483907522e-01,1.860691190202120315e-01,1.980402906248838468e-01,1.940552966797036150e-01,1.632084930857907457e-01,1.954883753092862553e-01,2.606257302418225619e-01,3.996361408419783490e-01,2.071978981513314388e-01,1.285576143486606426e-01,8.009759830988132101e-02,1.624490133437861972e-01,1.929491347780651900e-01,4.304919021308793725e-02,2.224056361573438223e-01,2.873026846737674472e-02,1.321734870921582039e-01,2.763712358279806283e-02,9.514603498451570940e-02,7.951391700387090700e-02,1.301076199256637478e-01,1.695318737041789370e-01,1.620375872994289645e-01,1.682570461707478260e-01,1.924804830613492668e-01,1.940811052083200872e-01,1.016655519183945200e-01,1.895823104212990273e-01,2.284346779054261256e-01,1.522173517047971658e-01,1.193571967607844203e-01,1.195050320008621825e-01,2.425430768477988275e-01,1.508052186466825595e-01
1.536406309775762424e-01,1.328763243825198115e-01,2.463574157266835984e-01,1.517373035273859860e-01,4.229548508351206881e-01,6.288295305482607955e-02,0.000000000000000000e+00,3.157995005693542412e-01,3.411687757531178117e-02,1.732653594051383195e-01,1.931227027693263043e-01,1.433459890750405641e-01,4.332123432072371855e-02,2.239484004832650865e-01,8.837571634147770028e-02,9.770245836539430406e-02,1.421907923177416766e-01,9.694650049439502981e-02,1.763926163233810462e-01,2.400541535228907508e-01,1.464919557391278493e-01,9.878033814511953670e-02,1.882388254795334948e-01,3.193851952824852125e-01,1.003991228023129595e-01,1.216141035918058416e-01,1.178557829304892890e-01,1.360855686934404341e-01,1.946110213924706067e-01,1.375703276283724297e-01,1.454806098100886735e-01,1.669007045842196835e-01,1.795958113217318020e-01,1.599475711185689708e-02,1.919830596346593921e-01,1.247215925513696089e-01,1.641089914331301247e-01,6.385707335614827784e-02,1.959326708454770805e-01,1.603010578981118039e-01,1.619424830858064990e-01,9.673239855383716779e-02,1.151499996287557587e-01,1.034156482549709877e-01,2.725818110000907124e-01,1.871759174296204475e-01,1.348820510381541493e-01,1.704436788694867477e-01,2.023307725181110739e-01,1.695894598440046419e-01
1.158537881586166884e-01,1.041942514002048153e-01,1.603264139939909738e-01,1.501615661741751429e-01,2.567585812438376580e-01,1.323412398867177819e-01,3.157995005693542412e-01,0.000000000000000000e+00,3.577552483912029013e-02,1.487481777961333906e-01,1.132222621659581263e-01,1.041917908960166700e-01,9.023551132023009680e-02,2.034679270529916317e-01,1.835475570092416908e-01,1.387166990315391035e-01,1.540028453375587858e-01,2.266434295112476072e-01,1.177803904678583063e-01,1.293589609886797165e-01,1.069120253317480118e-01,1.048211428427424652e-01,3.539346872303010816e-01,2.486347939417971609e-01,1.631687187748183665e-01,1.047154095550269226e-01,9.979477003825176773e-02,9.111840638804359627e-02,1.358530401208593585e-01,1.206337434547030962e-01,1.456679185300844837e-01,1.249722791479298128e-01,1.636312572055108050e-01,3.029591264319696914e-02,1.404401753530733488e-01,3.961275284813717962e-02,1.185736585101180990e-01,1.291001419566316921e-01,1.592546585126382586e-01,1.578708564812368598e-01,1.687102450374203255e-01,1.244484165479115417e-01,1.103100533530951000e-01,1.369830692720638843e-01,2.117789364186553613e-01,1.594230313580249359e-01,1.157087100762296261e-01,1.717835676709435766e-01,2.192811942576278761e-01,8.146782733230266416e-02
1.820067098662127847e-01,1.731454314225119306e-01,1.170437855427724182e-02,2.443815388066939570e-02,1.185152169064801753e-01,5.920607568128529591e-02,3.411687757531178117e-02,3.577552483912029013e-02,0.000000000000000000e+00,8.687372027893944249e-02,8.111802015433759727e-02,1.477881074217413937e-01,9.856732236206758313e-02,9.183551959961352984e-02,6.745628447592982857e-02,1.428050170678681341e-01,3.267030977543140119e-02,1.206070772030047936e-02,3.990294969723051643e-02,6.490320913360361765e-02,8.363777506513923876e-02,4.654798130915194926e-02,2.965161388445628626e-02,1.171636719946092184e-02,2.803714692971626121e-02,6.496683589063759201e-02,1.028698994673081374e-01,3.616721786486385565e-02,3.410552229106245115e-02,9.439720810327120737e-02,6.904013441583078947e-02,3.332529673271215909e-02,4.733964434392105153e-02,3.079578617767821380e-01,7.717273679285260868e-02,8.446838235495898739e-02,1.772030640476601193e-01,9.446554750339800077e-02,6.279751597261476470e-02,4.471858013581351404e-02,1.435275600570593557e-01,7.358371138422128976e-02,8.206900225422808504e-02,3.764792937456806765e-02,6.850151075394236844e-02,6.799184489077167437e-02,1.548270195982064633e-02,8.531706870692623568e-02,5.034832811324788798e-02,4.259895096954037508e-02
1.455247084852093753e-01,1.544390687577704424e-01,8.687211575927637763e-02,1.002936215941480080e-01,1.939555271600021114e-01,8.185010590157920651e-02,1.732653594051383195e-01,1.487481777961333906e-01,8.687372027893944249e-02,0.000000000000000000e+00,3.845315436421327115e-01,5.701720758961347224e-01,2.040971610902600486e-01,5.794426248852102557e-01,1.244766906549557017e-01,3.300957491157331947e-01,7.812992239270093175e-02,8.771526609797083984e-02,5.904722762297731631e-02,2.102602774893294890e-01,1.017635492676127046e-01,7.257162924746096699e-02,1.703971426368429687e-01,9.931947173177503585e-02,7.923107554720269785e-02,6.557476477734248965e-02,6.898190021190145349e-02,8.280882235894457266e-02,8.312920808462861966e-02,5.842815775237372028e-02,1.483944692771592966e-01,8.788956669417338774e-02,1.127047443398801752e-01,1.056942429410758777e-01,6.639726677570079172e-01,3.230265569378921731e-01,4.600953898080129001e-01,1.933903538633691688e-01,4.075813236988941601e-01,1.912052333433703066e-01,2.907028487662742799e-01,1.571161674576821987e-01,1.133438608654861596e-01,1.068498062776251228e-01,1.592381807534147264e-01,9.411039136742938016e-02,1.142505678625517634e-01,1.358681968391148298e-01,1.095112360204680835e-01,1.331704247120067408e-01
